,store_id,uptime_last_hour(in minutes),uptime_last_day(in hours),uptime_last_week(in hours),downtime_last_hour(in minutes),downtime_last_day(in hours),downtime_last_week(in hours)
8136,1295893977082553727,0,8,0,0,10,0
8137,808037625051477580,1029,8,0,470,10,0
8138,6144930269141398252,1136,8,0,363,1,0
8139,669963477555515516,692,22,0,807,20,0
8140,2445086176831037226,1419,4,0,80,3,0
8141,5220144456984910843,635,12,0,864,0,0
8142,3099276129248509001,0,1,0,0,0,0
8143,3803869061778700902,1317,0,0,182,8,0
8144,1152492611924511282,278,16,0,1221,20,0
8145,4752470915407530305,1315,0,0,184,8,0
8146,4075748311445555950,1013,8,0,486,10,0
8147,8396574520319233427,559,9,0,940,0,0
8148,2113681152973541964,1028,8,0,471,10,0
8149,4007319783124057111,707,18,0,792,0,0
8150,2343002123616261145,208,2,0,1291,10,0
8151,137875932477977592,204,11,0,1295,1,0
8152,1618493041232243234,1429,6,0,70,1,0
8153,495352612200987088,191,2,0,1308,10,0
8154,6361724686626175640,944,8,0,555,10,0
8155,5998111415519766196,1438,6,0,61,1,0
8156,3854391167968864723,1301,7,0,198,1,0
8157,2225383644753473577,898,21,0,601,21,0
8158,7963494200295205087,1103,12,0,396,20,0
8159,7994228529250192536,0,15,0,0,10,0
8160,3388463290798964336,513,22,0,986,20,0
8161,5097326890788775773,1417,22,0,82,10,0
8162,6764393342396993996,1052,8,0,447,10,0
8163,2792168571159568841,929,0,0,570,18,0
8164,1450967714247593940,1019,22,0,480,20,0
8165,606138399905995542,1436,4,0,63,3,0
8166,5434808527922459314,369,6,0,1130,12,0
8167,8163934627078054928,1039,8,0,460,10,0
8168,3525217287585506425,569,22,0,930,20,0
8169,5072643523473628693,1436,6,0,63,1,0
8170,6838181750787657838,1294,2,0,205,6,0
8171,6639272444235640990,562,1,0,937,10,0
8172,7273836434504940093,709,0,0,790,18,0
8173,6852489851004028493,711,1,0,788,17,0
8174,3771353448262714660,0,21,0,59,10,0
8175,531467153238340075,1074,0,0,425,12,0
8176,7706933035314476819,1428,4,0,71,0,0
8177,4614819751915683452,1295,7,0,204,1,0
8178,4501749638515647951,1315,0,0,184,8,0
8179,4735483692336120064,203,12,0,1296,0,0
8180,8968143582358652104,1017,8,0,482,10,0
8181,960404771029168610,1317,0,0,182,8,0
8182,8703157463583849485,633,21,0,866,21,0
8183,4454337318176905077,581,22,0,918,20,0
8184,5101602669688294040,1421,4,0,78,3,0
8185,5840380289742854537,709,0,0,790,18,0
8186,8625481719089843404,1297,22,0,202,10,0
8187,9043819910803105216,1428,7,0,71,0,0
8188,5309771327588079748,1025,8,0,474,10,0
8189,5828983529943356000,1318,0,0,181,8,0
8190,5286830220724586265,186,9,0,1313,3,0
8191,5329819383647894497,1108,3,0,391,6,0
8192,5922511344871707841,712,0,0,787,18,0
8193,8491417217559683178,997,16,0,502,2,0
8194,306126560605825989,165,2,0,1334,10,0
8195,547470593380883426,1018,8,0,481,10,0
8196,4672339910801754798,1129,0,0,370,11,0
8197,1462336545935434980,1429,0,0,70,6,0
8198,4820445246206196007,997,0,0,502,11,0
8199,8055889684389987107,1430,6,0,69,1,0
8200,7994638029318225603,1070,8,0,429,10,0
8201,4634025156594640239,1112,23,0,387,10,0
8202,7282330070473962428,1430,6,0,69,1,0
8203,2161746609543758252,1370,22,0,129,20,0
8204,1445666023697248750,601,22,0,898,20,0
8205,6365336558530007705,1371,0,0,128,7,0
8206,6442906707632077507,210,2,0,1289,10,0
8207,2911490567153744978,0,0,0,0,1,0
8208,5475399400226343060,60,18,0,0,0,0
8209,7735555989476401919,1368,0,0,131,7,0
8210,6900707154779120798,1033,8,0,466,10,0
8211,6193230613892891936,0,15,0,0,10,0
8212,6246781613084214225,1432,1,0,67,6,0
8213,5006798586752902133,1077,0,0,422,12,0
8214,3438634282433807671,1052,8,0,447,10,0
8215,7979171335980225080,1079,8,0,420,10,0
8216,3165373924354256002,1038,6,0,461,1,0
8217,2477216145893247723,1430,6,0,69,1,0
8218,128817129437663666,1311,0,0,188,8,0
8219,137747008306160997,1427,4,0,72,3,0
8220,2403370686883765246,1329,21,0,170,21,0
8221,4238967673011464654,974,8,0,525,10,0
8222,2843799253836859,1373,0,0,126,7,0
8223,3033607389017557806,1420,6,0,79,1,0
8224,3017283017149632871,0,1,0,0,0,0
8225,3830850759355745502,533,22,0,966,20,0
8226,3494931355923603013,592,22,0,907,20,0
8227,1012964275950235204,1424,21,0,75,10,0
8228,1732761552065259098,627,21,0,872,21,0
8229,6770905440909037761,711,1,0,788,17,0
8230,4491164405880369715,992,20,0,507,22,0
8231,9088058867963898322,53,5,0,6,1,0
8232,3954666397636392451,671,22,0,828,20,0
8233,67717500383842441,0,8,0,0,10,0
8234,2497658859862031354,345,16,0,1154,20,0
8235,88628218071357383,708,0,0,791,18,0
8236,2528899563396477052,595,22,0,904,20,0
8237,8861164782994420409,535,22,0,964,20,0
8238,2239828271115084986,1281,5,0,218,3,0
8239,3163478477633067751,1313,7,0,186,1,0
8240,1117967245891031528,707,0,0,792,18,0
8241,680244913473039584,1420,21,0,79,10,0
8242,4388129984934238199,1370,0,0,129,7,0
8243,5634059948434167283,1426,21,0,73,10,0
8244,8258696370694702742,1067,8,0,432,10,0
8245,4248600524968157719,709,0,0,790,18,0
8246,8730399242819058939,1058,8,0,441,10,0
8247,4706252239382990227,859,7,0,640,3,0
8248,3244283853754131273,708,17,0,791,1,0
8249,5037819767382926638,0,0,0,0,0,0
8250,1848322446383292720,615,22,0,884,20,0
8251,6517657819241024978,889,10,0,610,0,0
8252,9010052443579339667,1296,2,0,203,6,0
8253,5431103707326827707,1379,0,0,120,7,0
8254,2402429913833097376,708,0,0,791,18,0
8255,6659623295828175041,623,21,0,876,21,0
8256,8772844865024026225,1435,7,0,64,1,0
8257,4007375721423476819,1436,0,0,63,6,0
8258,1947470934781881773,1301,8,0,198,0,0
8259,3867605878256122958,1306,5,0,193,3,0
8260,5703999122945997287,1016,8,0,483,10,0
8261,1647624536216804204,708,1,0,791,17,0
8262,1716522785505076465,198,9,0,1301,3,0
8263,589130113970351664,1371,0,0,128,7,0
8264,2207505023643514586,861,10,0,638,0,0
8265,8882933735809555215,1007,8,0,492,10,0
8266,9094027382444966554,708,0,0,791,18,0
8267,3063342673222578023,618,22,0,881,20,0
8268,2710298948626202684,1012,8,0,487,10,0
8269,6985910022239874328,1022,8,0,477,10,0
8270,2955578391578187997,885,9,0,614,1,0
8271,8106443101459829569,1435,1,0,64,6,0
8272,2200086168233000456,1307,0,0,192,8,0
8273,2900773469893194680,587,22,0,912,20,0
8274,8347195385952259697,546,12,0,953,0,0
8275,3084983668399615127,1129,0,0,370,11,0
8276,3766132760496582426,585,22,0,914,20,0
8277,1152753082208387935,1011,8,0,488,10,0
8278,5604888979691327179,232,8,0,1267,10,0
8279,8721521289308329632,1432,21,0,67,10,0
8280,1578533365624733457,1314,1,0,185,7,0
8281,225730487211411888,941,8,0,558,10,0
8282,6488039817029804811,1105,8,0,394,10,0
8283,3190076474738026756,1377,0,0,122,7,0
8284,7907528040233396998,1292,7,0,207,1,0
8285,3895222605724485293,949,8,0,550,10,0
8286,4443061550807480769,1420,7,0,79,0,0
8287,818528518255881937,1077,13,0,422,20,0
8288,3294191632483777641,952,8,0,547,10,0
8289,1894874970056686841,708,0,0,791,18,0
8290,1495640109053720220,1424,6,0,75,1,0
8291,3541353119221923006,1432,6,0,67,1,0
8292,8373832637874295726,1377,0,0,122,7,0
8293,1015387272958179949,1084,8,0,415,10,0
8294,9074409784917151238,1103,3,0,396,6,0
8295,5594020914712168371,711,0,0,788,18,0
8296,736140944545899940,619,21,0,880,21,0
8297,808041321894151693,1424,6,0,75,1,0
8298,9079561321175013280,1196,0,0,303,6,0
8299,751649748468579640,1427,6,0,72,1,0
8300,9208604269814457604,708,0,0,791,18,0
8301,8892639961789833491,298,12,0,1201,0,0
8302,6442930326928534904,598,11,0,901,0,0
8303,7741809799167706685,1033,8,0,466,10,0
8304,1915818344108261880,954,22,0,545,20,0
8305,4991158481221677652,1416,21,0,83,10,0
8306,5009413255373461915,1304,8,0,195,0,0
8307,4114668335506093883,1375,0,0,124,7,0
8308,6386920219514258537,1424,6,0,75,1,0
8309,4141749055574117942,1215,3,0,284,10,0
8310,1416233103411197335,199,2,0,1300,10,0
8311,2695745960387144634,186,9,0,1313,3,0
8312,7811790376454865729,554,1,0,945,10,0
8313,6868726042150645651,574,11,0,925,0,0
8314,5588489906136779595,548,8,0,951,0,0
8315,5866888125675142926,590,21,0,909,21,0
8316,4592553563208423587,212,2,0,1287,10,0
8317,861237731467220595,1314,0,0,185,8,0
8318,4649370010577596468,708,0,0,791,18,0
8319,860810221363020539,59,20,0,0,10,0
8320,6647648741402613468,51,6,0,8,0,0
8321,3282904817370990751,1416,8,0,83,10,0
8322,135451686603330143,1052,8,0,447,10,0
8323,3900231063921710249,1436,21,0,63,10,0
8324,8109370656865103783,611,22,0,888,20,0
8325,4069890470402545196,1092,8,0,407,10,0
8326,7114762754682979701,1369,0,0,130,7,0
8327,9185766611720562009,931,8,0,568,10,0
8328,7403982517331692560,1049,8,0,450,10,0
8329,5308654406249800276,576,1,0,923,10,0
8330,8574755947359340238,1436,6,0,63,1,0
8331,3911189328881936765,705,16,0,794,20,0
8332,7922663501819835601,1022,8,0,477,10,0
8333,5119693176796575428,1030,7,0,469,11,0
8334,1545869218771707853,1428,1,0,71,6,0
8335,4096437357467336290,683,16,0,816,20,0
8336,4990671685384757010,1439,4,0,60,3,0
8337,901008962322597930,553,22,0,946,20,0
8338,11670395796048660,708,0,0,791,18,0
8339,1591128934052358888,536,12,0,963,0,0
8340,1541402562232893989,50,6,0,9,1,0
8341,8235587547369468863,1077,0,0,422,12,0
8342,3851218396063293521,213,12,0,1286,0,0
8343,4860518410804234324,768,0,0,731,18,0
8344,7205084387550487614,862,3,0,637,15,0
8345,140081486377960539,1027,8,0,472,10,0
8346,6687453210798355145,47,0,0,11,5,0
8347,199260688075265634,0,16,0,0,10,0
8348,2075288237411401320,885,7,0,614,3,0
8349,3871342332526523326,217,6,0,1282,6,0
8350,4274801061409880239,1424,1,0,75,6,0
8351,5393841484817446863,709,0,0,790,18,0
8352,7472923527070020503,708,0,0,791,18,0
8353,7982102273903637596,709,0,0,790,18,0
8354,3616666557850463424,1027,8,0,472,10,0
8355,7441764181367663334,1373,0,0,126,7,0
8356,4223378456673332915,1425,6,0,74,1,0
8357,5227368190203249963,1427,7,0,72,0,0
8358,1755174405666566356,561,21,0,938,21,0
8359,5281055518320351030,713,1,0,786,17,0
8360,529637112805787107,1201,21,0,298,21,0
8361,7788784068052975867,1132,0,0,367,11,0
8362,4170530660407931974,1065,8,0,434,10,0
8363,5814035791712945692,0,0,0,0,2,0
8364,7335594471402447614,1067,0,0,432,8,0
8365,3762829146646371629,709,18,0,790,0,0
8366,4760029431502257886,1193,0,0,306,10,0
8367,6208528637894526443,587,21,0,912,21,0
8368,2410284900718957697,1073,0,0,426,12,0
8369,3943780095327138557,172,12,0,1327,0,0
8370,7964123707307409657,520,2,0,979,16,0
8371,6132236340427876620,1426,7,0,73,0,0
8372,6929300369727994167,1373,0,0,126,7,0
8373,6511441932735915963,1424,21,0,75,10,0
8374,2592138981311076441,1434,4,0,65,3,0
8375,6056667527173554685,598,22,0,901,20,0
8376,1702724883102787898,622,22,0,877,20,0
8377,7639380240275035056,1022,8,0,477,10,0
8378,2604638674847386537,0,0,0,0,1,0
8379,2471906808177677281,1027,8,0,472,10,0
8380,9114312927706082455,554,12,0,945,0,0
8381,3373708905816551049,1026,8,0,473,10,0
8382,5077844572918541681,1419,7,0,80,0,0
8383,3727849114337827997,1439,0,0,60,6,0
8384,7267866083992449972,1134,23,0,365,10,0
8385,5498104222908506925,1311,0,0,188,8,0
8386,4892435610518940371,1311,0,0,188,8,0
8387,4706435925017697992,530,2,0,969,10,0
8388,9168821330975056270,709,0,0,790,18,0
8389,5454071307462509613,712,0,0,787,18,0
8390,8386001320959785390,1019,16,0,480,2,0
8391,5796274302765312320,624,21,0,875,21,0
8392,3552741199582169178,767,22,0,732,20,0
8393,257009155878804554,867,10,0,632,0,0
8394,5006591355794766875,1110,8,0,389,10,0
8395,1050423000865414301,660,6,0,839,6,0
8396,3143884266070621007,1318,0,0,181,8,0
8397,6304463337121563059,1346,8,0,153,10,0
8398,2997579043198108695,563,1,0,936,10,0
8399,4988339620908361844,707,0,0,792,18,0
8400,980383407109704750,1433,21,0,66,10,0
8401,1605121463831848984,1349,11,0,150,20,0
8402,5329809813502975513,1375,0,0,124,7,0
8403,2938195528632552406,1194,0,0,305,7,0
8404,5419842377757232165,1318,0,0,181,8,0
8405,6642887219010092905,1015,8,0,484,10,0
8406,5228034084054069184,1048,8,0,451,10,0
8407,8026748916841708299,465,22,0,1034,20,0
8408,373391096058293211,1026,8,0,473,10,0
8409,1341778395364583932,225,9,0,1274,3,0
8410,4927388008919410152,1022,8,0,477,10,0
8411,8601980698597120815,459,22,0,1040,20,0
8412,3311327146648992969,1043,8,0,456,10,0
8413,7119464278662090152,200,2,0,1299,10,0
8414,185219586269140039,339,16,0,1160,20,0
8415,498794384599008156,209,9,0,1290,3,0
8416,2457710048456567347,1298,2,0,201,6,0
8417,1905654344866045105,709,0,0,790,18,0
8418,5094149560578565821,546,1,0,953,10,0
8419,996454364712677381,594,10,0,905,1,0
8420,9165856628278313764,586,11,0,913,0,0
8421,7880089176122955619,204,2,0,1295,10,0
8422,1469098743370612299,1022,8,0,477,10,0
8423,8088339101039039426,587,22,0,912,20,0
8424,6809838552328649248,673,22,0,826,20,0
8425,3264405094563589312,1055,6,0,444,12,0
8426,6962518093715838149,708,0,0,791,18,0
8427,2874603265098716005,172,12,0,1327,0,0
8428,1505046286008156215,1370,0,0,129,7,0
8429,7978487697039363785,190,8,0,1309,0,0
8430,2356855428187487297,1022,8,0,477,10,0
8431,1607751306924154965,1311,0,0,188,8,0
8432,4728987287948181921,1303,23,0,196,10,0
8433,1656672502891266572,1045,6,0,454,12,0
8434,4684149074899758948,1307,0,0,192,8,0
8435,4889779373597635907,1318,0,0,181,8,0
8436,465504559864476360,1014,8,0,485,10,0
8437,5555056027437082699,1019,8,0,480,10,0
8438,5573042382995353167,0,8,0,0,10,0
8439,1946362634045717930,1196,0,0,303,6,0
8440,7344190608618797943,711,18,0,788,0,0
8441,3430387508267701067,1062,8,0,437,10,0
8442,9184450372665149117,1338,12,0,161,20,0
8443,8250800418964986504,1193,0,0,306,6,0
8444,1021481785936132445,1275,8,0,224,10,0
8445,2871744755394716254,339,16,0,1160,20,0
8446,1060079720879560216,0,4,0,0,0,0
8447,5515848114734208452,573,11,0,926,0,0
8448,422300373833879131,192,2,0,1307,10,0
8449,79410870082912863,223,10,0,1276,0,0
8450,6876764432336373406,1369,0,0,130,7,0
8451,2392465275095560767,204,2,0,1295,10,0
8452,3663970472369017531,969,19,0,530,23,0
8453,7179046431265733591,1131,0,0,368,11,0
8454,4683960097136842751,645,21,0,854,21,0
8455,4878244708679988173,1197,0,0,302,10,0
8456,2042700843188950278,539,10,0,960,1,0
8457,8266539737609356779,548,12,0,951,0,0
8458,3749621908267056481,1317,0,0,182,8,0
8459,1068641097810732404,1024,8,0,475,10,0
8460,8816994289956752629,1431,6,0,68,1,0
8461,9171971523137421598,707,0,0,792,18,0
8462,1403958510367829660,185,12,0,1314,0,0
8463,4845695301776050409,183,11,0,1316,1,0
8464,1042030963402089390,1424,21,0,75,10,0
8465,7293346638096383032,569,2,0,930,10,0
8466,5627202688410786056,1089,8,0,410,10,0
8467,2434437098442023574,54,5,0,5,1,0
8468,3794659028893302535,1427,1,0,72,6,0
8469,3778051141133636018,628,22,0,871,20,0
8470,7929809745496942506,1137,5,0,362,0,0
8471,5415719367063794140,0,1,0,0,1,0
8472,5144492435546374097,559,1,0,940,10,0
8473,5978795819810454651,1367,0,0,132,7,0
8474,1937226377021088100,1068,8,0,431,10,0
8475,8164040036943804305,1006,8,0,493,10,0
8476,6616895453551679938,57,20,0,2,10,0
8477,8280016581713948763,1031,8,0,468,10,0
8478,7973843638011952180,1430,7,0,69,0,0
8479,1232274842388644628,1290,22,0,209,10,0
8480,217234380669414232,1424,4,0,75,3,0
8481,8469163551675569962,1425,1,0,74,6,0
8482,9110737686716799268,708,0,0,791,18,0
8483,4758587829950172747,1313,0,0,186,8,0
8484,882336681874281963,1427,21,0,72,10,0
8485,3430583797540821233,1028,8,0,471,10,0
8486,150190987832295679,54,4,0,5,3,0
8487,4374590582324658648,590,22,0,909,20,0
8488,7585867475992643089,709,0,0,790,18,0
8489,3668068827186394086,573,10,0,926,1,0
8490,6119894219359298977,708,0,0,791,18,0
8491,821262404309567940,1297,21,0,202,21,0
8492,8969592763404505735,183,9,0,1316,3,0
8493,7873205242735191399,570,0,0,929,18,0
8494,6529727365761998945,600,22,0,899,20,0
8495,2416469244699234294,1164,8,0,335,3,0
8496,1922254839371406455,1431,6,0,68,1,0
8497,8791769215981866424,1080,8,0,419,10,0
8498,1147446598188868848,201,2,0,1298,10,0
8499,3971009143560013545,1373,0,0,126,7,0
8500,8278919040327181920,204,2,0,1295,10,0
8501,1552244757529063191,987,16,0,512,2,0
8502,1557002015567169903,709,0,0,790,18,0
8503,2551276113360358587,1038,8,0,461,10,0
8504,6533596945797765636,1336,20,0,163,22,0
8505,955537157727089805,767,5,0,732,13,0
8506,5708123000330918881,895,6,0,604,0,0
8507,575088761587858670,1416,8,0,83,0,0
8508,8412849782280480400,1436,4,0,63,3,0
8509,741461622602751493,1052,8,0,447,10,0
8510,5056811488825451075,1003,22,0,496,20,0
8511,625787746957691219,1376,0,0,123,7,0
8512,4368578428325508490,1424,7,0,75,0,0
8513,4609555003134620292,573,8,0,926,3,0
8514,1839670048432732001,0,5,0,0,20,0
8515,2351452639137820185,1311,0,0,188,8,0
8516,1593614897037421984,558,11,0,941,0,0
8517,2057208793418625024,48,6,0,11,0,0
8518,6418430495238549376,545,8,0,954,0,0
8519,8755260780794946130,1378,0,0,121,7,0
8520,91749266999228130,1433,0,0,66,6,0
8521,9149092320035029041,1297,21,0,202,21,0
8522,2158025242733475392,1070,0,0,429,12,0
8523,8907568734662701703,1055,8,0,444,10,0
8524,8167349005262609872,1030,8,0,469,10,0
8525,1446436959753689503,186,12,0,1313,0,0
8526,600699108575030362,1018,8,0,481,10,0
8527,1365113464267292865,1195,0,0,304,10,0
8528,7705146800407243499,1363,0,0,136,7,0
8529,788359736214472744,1418,7,0,81,0,0
8530,8178007183892912209,1418,1,0,81,6,0
8531,6026870486192586098,896,10,0,603,0,0
8532,7267830297584834107,1015,8,0,484,10,0
8533,5995819626305166303,1373,11,0,126,20,0
8534,297113768181061919,1043,8,0,456,10,0
8535,5506704900981631042,48,4,0,11,3,0
8536,5043894552851360646,1278,23,0,221,10,0
8537,2132333675925065450,189,10,0,1310,0,0
8538,6082681779881627209,527,9,0,972,2,0
8539,2947909347053070460,945,8,0,554,10,0
8540,6036187508484960615,1433,21,0,66,10,0
8541,2538731723517285408,1075,8,0,424,10,0
8542,8931629231897416186,1379,0,0,120,7,0
8543,5624832277732038378,1431,2,0,68,5,0
8544,7494806714241313285,1370,0,0,129,7,0
8545,5607088249711480761,708,0,0,791,18,0
8546,5151547665734544618,655,22,0,844,20,0
8547,7012233403126258379,1010,8,0,489,10,0
8548,7633796429604600037,1428,1,0,71,6,0
8549,6464814418768833640,1418,7,0,81,0,0
8550,8824851369659007175,1419,21,0,80,10,0
8551,6587943620653882557,599,22,0,900,20,0
8552,7846919955898987440,712,0,0,787,18,0
8553,1292926501655206765,49,4,0,10,3,0
8554,3112713483451701812,335,0,0,1164,12,0
8555,7240128780261624241,1435,6,0,64,1,0
8556,25356420447065853,1372,4,0,127,3,0
8557,8856540638510260904,940,8,0,559,10,0
8558,3543213486418919755,52,5,0,7,0,0
8559,4732303022225543402,1310,7,0,189,1,0
8560,4311429323676837453,708,0,0,791,18,0
8561,124304200816908449,708,0,0,791,18,0
8562,2625391790828814326,607,22,0,892,20,0
8563,1298580698756743295,1091,23,0,408,10,0
8564,4467068553511405146,1051,8,0,448,10,0
8565,1906739042056364362,1318,0,0,181,8,0
8566,797066502652274794,1310,22,0,189,10,0
8567,7100040612527269804,1023,8,0,476,10,0
8568,6554207295127292751,1416,6,0,83,1,0
8569,5148985685512675916,1013,8,0,486,10,0
8570,4359031340216952857,1134,23,0,365,10,0
8571,3545830036851336985,1129,0,0,370,11,0
8572,3531745707655884531,530,17,0,969,1,0
8573,6969079276750005740,1308,0,0,191,8,0
8574,6084872564659300335,1015,8,0,484,10,0
8575,7022452128920961749,715,1,0,784,17,0
8576,802288661997134188,1282,7,0,217,1,0
8577,3481943829382539310,1036,8,0,463,10,0
8578,3062125155748787228,1374,0,0,125,7,0
8579,659871508873985568,708,0,0,791,18,0
8580,5412249692633356674,947,8,0,552,10,0
8581,3059397727017481945,1376,0,0,123,7,0
8582,1044350569730321852,1433,7,0,66,0,0
8583,4045119965013513350,214,2,0,1285,10,0
8584,4219466992438153611,60,18,0,0,0,0
8585,6223149910929477454,569,1,0,930,10,0
8586,2399026193076400298,1349,11,0,150,20,0
8587,529361514760244850,1198,0,0,301,6,0
8588,3700459163168535857,1374,0,0,125,7,0
8589,5626437641796287460,193,12,0,1306,0,0
8590,1524635875610723944,1014,8,0,485,10,0
8591,2221612731362068244,1075,0,0,424,12,0
8592,8673740932957223920,1016,8,0,483,10,0
8593,2982819638474057896,545,11,0,954,0,0
8594,4115554697603818376,1198,0,0,301,11,0
8595,9078975548274468071,1144,0,0,355,11,0
8596,8440200391452830866,708,0,0,791,18,0
8597,3372684579059026417,1023,8,0,476,10,0
8598,2032708175098835237,707,0,0,792,18,0
8599,6217463897566338819,707,18,0,792,0,0
8600,4243420246305474977,1299,22,0,200,10,0
8601,8243906937303257893,1021,8,0,478,10,0
8602,1118591033928503491,1095,13,0,404,20,0
8603,9179917578673627370,709,0,0,790,18,0
8604,1377947555969670930,572,21,0,927,21,0
8605,6582175107859772530,1430,1,0,69,6,0
8606,5281145666427062582,0,15,0,0,10,0
8607,1902522295899527525,1368,0,0,131,7,0
8608,967792621601894387,1376,0,0,123,7,0
8609,4623585857923217075,456,22,0,1043,20,0
8610,7426107997416793137,1375,0,0,124,7,0
8611,4481273827343423434,1061,8,0,438,10,0
8612,3928497663655320190,48,4,0,11,3,0
8613,3536129012857858425,1019,8,0,480,10,0
8614,9033264555487329574,708,0,0,791,18,0
8615,1615058775059450593,1425,4,0,74,3,0
8616,5458979668272950573,708,18,0,791,0,0
